Transaction_ID,Transaction_DateTime,Product_ID,Product_Name,Category,Brand,Model,Product_Type,Quantity,Total_Amount,Unit_Price,Customer_ID,Customer_Age,Customer_Gender,Order_Type,Delivery_Time_Min,Payment_Method,Customer_Rating,Supplier_ID,Discount_Applied,Staff_ID,Transaction_Status,Inventory_Level
T02189,29/8/2023 7:01,P6417,Vivo Screen Protector,Screen Protector,Vivo,Vivo 22,Accessory,3,82.06,28,C211,38,Male,Shopee,0,QR Pay,4.7,S002,1.94,ST003,Completed,96
T02190,15/8/2024 1:55,P6804,Xiaomi Power Bank,Power Bank,Xiaomi,Xiaomi 20,Accessory,2,226.78,116,C843,48,Female,Lazada,0,Credit Card,3.2,S001,5.22,ST008,Completed,58
T02191,5/11/2023 5:59,P5192,Xiaomi Screen Protector,Screen Protector,Xiaomi,Xiaomi 15,Accessory,1,83.5,89,C808,33,Male,Walk-In,30,QR Pay,3,S003,5.5,ST008,Completed,69
T02192,23/5/2023 4:30,P9301,Samsung 23 Screen Replacement,Screen,Samsung,Samsung 23,Repair,1,256,256,C465,28,Female,Shopee,77,Credit Card,3,S003,0,ST007,Refunded,99
T02193,13/8/2025 1:31,P9334,Oppo Charger,Charger,Oppo,Oppo 11,Accessory,2,203.51,105,C302,36,Female,Shopee,60,Online Banking,4.2,S003,6.49,ST007,Completed,11
T02194,11/8/2025 3:13,P2718,Realme Charger,Charger,Realme,Realme 19,Accessory,3,585.93,196,C550,19,Female,Shopee,0,Cash,3.2,S001,2.07,ST001,Completed,95
T02195,27/1/2025 3:46,P3240,Xiaomi Screen Protector,Screen Protector,Xiaomi,Xiaomi 17,Accessory,1,45.95,49,C501,42,Male,Lazada,0,QR Pay,3,S002,3.05,ST005,Cancelled,54
T02196,3/5/2025 0:41,P8639,Huawei Power Bank,Power Bank,Huawei,Huawei 21,Accessory,1,39.01,42,C719,39,Male,Shopee,0,Online Banking,3.3,S004,2.99,ST005,Completed,31
T02197,14/8/2024 8:57,P5426,Apple Headphones,Headphones,Apple,Apple 19,Accessory,3,489.09,165,C142,40,Female,Lazada,0,Credit Card,3.8,S002,5.91,ST010,Completed,21
T02198,9/10/2025 22:41,P8000,Vivo 11 Screen Replacement,Screen,Vivo,Vivo 11,Repair,1,290,290,C422,28,Male,Walk-In,118,Credit Card,3.2,S003,0,ST010,Completed,43
T02199,12/5/2024 2:32,P2941,Vivo Charger,Charger,Vivo,Vivo 10,Accessory,1,91.43,96,C707,24,Female,Shopee,60,Cash,3.7,S004,4.57,ST005,Completed,38
T02200,23/11/2022 23:57,P8075,Oppo 23 Motherboard Replacement,Motherboard,Oppo,Oppo 23,Repair,1,316,316,C820,27,Female,Lazada,31,Online Banking,4.4,S001,0,ST002,Completed,16
T02201,13/5/2023 0:29,P9112,Vivo 20 Motherboard Replacement,Motherboard,Vivo,Vivo 20,Repair,1,168,168,C300,55,Male,Lazada,162,Credit Card,4.3,S004,0,ST010,Completed,12
T02202,31/5/2023 2:25,P4857,Realme 21 Battery Replacement,Battery,Realme,Realme 21,Repair,1,85,85,C895,35,Female,Lazada,81,Online Banking,4.5,S001,0,ST007,Completed,66
T02203,7/1/2024 23:03,P9929,Samsung 21 Screen Replacement,Screen,Samsung,Samsung 21,Repair,1,140,140,C194,22,Male,Shopee,177,Credit Card,3.3,S003,0,ST007,Completed,36
T02204,11/9/2023 0:35,P6726,Xiaomi 10 Camera Replacement,Camera,Xiaomi,Xiaomi 10,Repair,1,343,343,C833,31,Female,Lazada,150,QR Pay,3.8,S001,0,ST009,Completed,64
T02205,27/1/2024 0:14,P8200,Realme Charger,Charger,Realme,Realme 21,Accessory,1,99.56,109,C795,41,Female,Walk-In,0,Credit Card,4.8,S003,9.44,ST007,Completed,67
T02206,21/9/2024 22:22,P6277,Oppo Charger,Charger,Oppo,Oppo 13,Accessory,2,326.39,165,C273,40,Female,Shopee,30,Online Banking,3.4,S002,3.61,ST008,Completed,51
T02207,8/12/2024 23:46,P5310,Apple Headphones,Headphones,Apple,Apple 20,Accessory,1,79.13,86,C663,31,Male,Walk-In,60,Credit Card,4.7,S002,6.87,ST009,Completed,34
T02208,3/8/2023 2:57,P6851,Realme 12 Battery Replacement,Battery,Realme,Realme 12,Repair,1,272,272,C214,34,Male,Lazada,142,Cash,3.9,S002,0,ST002,Completed,38
T02209,15/2/2024 0:20,P9353,Vivo Headphones,Headphones,Vivo,Vivo 20,Accessory,1,112.14,117,C914,48,Male,Walk-In,30,Online Banking,3.2,S002,4.86,ST001,Completed,77
T02210,27/8/2025 10:38,P8052,Samsung 12 Motherboard Replacement,Motherboard,Samsung,Samsung 12,Repair,1,399,399,C919,55,Female,Walk-In,170,QR Pay,4.2,S004,0,ST001,Completed,86
T02211,26/7/2024 6:21,P3956,Huawei 21 Screen Replacement,Screen,Huawei,Huawei 21,Repair,1,154,154,C288,29,Male,Lazada,103,Cash,3.7,S004,0,ST004,Completed,34
T02212,2/4/2023 6:07,P4331,Oppo 14 Camera Replacement,Camera,Oppo,Oppo 14,Repair,1,253,253,C504,35,Male,Lazada,98,Online Banking,3.2,S002,0,ST009,Completed,19
T02213,19/1/2024 5:06,P9212,Oppo 11 Charging Port Replacement,Charging Port,Oppo,Oppo 11,Repair,1,137,137,C344,23,Male,Walk-In,120,QR Pay,3.2,S003,0,ST008,Completed,66
T02214,5/12/2022 1:32,P6932,Huawei 19 Screen Replacement,Screen,Huawei,Huawei 19,Repair,1,306,306,C209,23,Male,Shopee,69,QR Pay,4.5,S002,0,ST003,Completed,61
T02215,4/7/2025 9:32,P8524,Apple Case,Case,Apple,Apple 11,Accessory,1,113.13,121,C548,21,Male,Shopee,30,Credit Card,3.2,S004,7.87,ST006,Completed,41
T02216,3/6/2025 23:43,P5011,Huawei 22 Charging Port Replacement,Charging Port,Huawei,Huawei 22,Repair,1,259,259,C276,46,Male,Lazada,174,QR Pay,4.1,S002,0,ST002,Completed,72
T02217,13/12/2023 22:32,P6562,Apple Cable,Cable,Apple,Apple 22,Accessory,3,171.75,58,C939,19,Male,Lazada,30,Online Banking,3.4,S002,2.25,ST010,Refunded,76
T02218,19/12/2023 5:18,P2578,Oppo Power Bank,Power Bank,Oppo,Oppo 22,Accessory,1,88.17,91,C645,37,Male,Lazada,0,Credit Card,3,S001,2.83,ST005,Completed,43
T02219,22/10/2025 23:47,P9125,Samsung 12 Screen Replacement,Screen,Samsung,Samsung 12,Repair,1,288,288,C461,44,Female,Walk-In,40,QR Pay,4.5,S004,0,ST010,Completed,20
T02220,28/11/2023 7:26,P9185,Xiaomi 15 Screen Replacement,Screen,Xiaomi,Xiaomi 15,Repair,1,185,185,C819,25,Female,Shopee,133,Cash,4,S002,0,ST006,Completed,73
T02221,6/8/2023 9:35,P2661,Xiaomi 23 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 23,Repair,1,170,170,C883,20,Female,Walk-In,171,Cash,3.7,S003,0,ST003,Completed,78
T02222,29/7/2023 10:06,P1458,Huawei 16 Charging Port Replacement,Charging Port,Huawei,Huawei 16,Repair,1,125,125,C189,27,Female,Lazada,58,Cash,3.1,S003,0,ST010,Completed,32
T02223,29/2/2024 5:57,P9233,Xiaomi 21 Speaker Replacement,Speaker,Xiaomi,Xiaomi 21,Repair,1,129,129,C969,44,Female,Lazada,144,Credit Card,4.5,S004,0,ST001,Refunded,22
T02224,10/3/2024 0:06,P9164,Oppo 23 Speaker Replacement,Speaker,Oppo,Oppo 23,Repair,1,213,213,C408,47,Male,Shopee,114,QR Pay,4.4,S004,0,ST003,Completed,41
T02225,24/6/2024 10:21,P8096,Samsung 18 Speaker Replacement,Speaker,Samsung,Samsung 18,Repair,1,358,358,C798,30,Female,Walk-In,91,Credit Card,4.2,S001,0,ST001,Completed,14
T02226,27/12/2024 8:19,P4815,Vivo 14 Charging Port Replacement,Charging Port,Vivo,Vivo 14,Repair,1,197,197,C284,55,Female,Shopee,82,Credit Card,3.3,S001,0,ST010,Completed,98
T02227,1/7/2023 21:52,P9118,Xiaomi 23 Motherboard Replacement,Motherboard,Xiaomi,Xiaomi 23,Repair,1,294,294,C304,60,Female,Lazada,105,Credit Card,3.3,S004,0,ST002,Completed,90
T02228,22/7/2025 0:32,P4588,Oppo Power Bank,Power Bank,Oppo,Oppo 14,Accessory,3,395.58,134,C959,29,Female,Walk-In,0,QR Pay,5,S003,6.42,ST006,Completed,12
T02229,10/5/2023 4:48,P9310,Huawei 16 Screen Replacement,Screen,Huawei,Huawei 16,Repair,1,113,113,C273,42,Male,Shopee,116,Cash,4.8,S004,0,ST003,Completed,72
T02230,31/3/2023 5:26,P6769,Samsung Screen Protector,Screen Protector,Samsung,Samsung 21,Accessory,2,88.64,45,C909,25,Male,Walk-In,60,Credit Card,4.6,S003,1.36,ST009,Cancelled,77
T02231,15/1/2025 21:56,P9374,Huawei 15 Charging Port Replacement,Charging Port,Huawei,Huawei 15,Repair,1,218,218,C183,57,Male,Walk-In,50,Cash,4.3,S004,0,ST004,Cancelled,46
T02232,16/11/2023 6:57,P7671,Samsung Case,Case,Samsung,Samsung 22,Accessory,3,361.16,123,C847,28,Male,Shopee,0,Credit Card,3.8,S004,7.84,ST009,Completed,82
T02233,15/4/2023 1:59,P1551,Apple Charger,Charger,Apple,Apple 25,Accessory,2,106.27,58,C569,41,Male,Walk-In,30,Credit Card,3.9,S004,9.73,ST006,Refunded,55
T02234,25/12/2024 22:37,P7228,Huawei Case,Case,Huawei,Huawei 18,Accessory,2,212.89,107,C487,39,Female,Walk-In,30,Online Banking,3.8,S004,1.11,ST006,Completed,41
T02235,29/1/2023 3:28,P1603,Huawei 15 Charging Port Replacement,Charging Port,Huawei,Huawei 15,Repair,1,140,140,C699,18,Female,Walk-In,48,Cash,3.3,S002,0,ST001,Completed,17
T02236,13/12/2024 6:22,P6422,Xiaomi 19 Motherboard Replacement,Motherboard,Xiaomi,Xiaomi 19,Repair,1,160,160,C350,44,Female,Lazada,41,Online Banking,4.1,S002,0,ST008,Completed,9
T02237,12/1/2025 7:01,P2972,Apple Headphones,Headphones,Apple,Apple 23,Accessory,1,188.05,194,C516,32,Female,Shopee,60,Credit Card,4.3,S002,5.95,ST009,Completed,33
T02238,30/6/2023 7:32,P4314,Realme 22 Battery Replacement,Battery,Realme,Realme 22,Repair,1,122,122,C594,26,Female,Walk-In,66,QR Pay,3.1,S002,0,ST001,Completed,67
T02239,3/5/2024 8:42,P8521,Huawei 13 Camera Replacement,Camera,Huawei,Huawei 13,Repair,1,170,170,C755,27,Female,Walk-In,136,QR Pay,4.8,S001,0,ST005,Completed,97
T02240,2/12/2024 8:13,P1208,Huawei 10 Motherboard Replacement,Motherboard,Huawei,Huawei 10,Repair,1,351,351,C832,37,Male,Shopee,142,QR Pay,3.7,S003,0,ST002,Completed,72
T02241,20/10/2025 0:13,P7260,Apple 15 Charging Port Replacement,Charging Port,Apple,Apple 15,Repair,1,292,292,C236,57,Male,Walk-In,148,Cash,4.7,S001,0,ST004,Completed,35
T02242,4/10/2023 2:02,P3571,Xiaomi Charger,Charger,Xiaomi,Xiaomi 25,Accessory,3,414.92,140,C728,19,Male,Walk-In,0,Credit Card,3.4,S003,5.08,ST006,Completed,64
T02243,10/3/2025 1:59,P4095,Samsung 17 Camera Replacement,Camera,Samsung,Samsung 17,Repair,1,161,161,C642,21,Male,Lazada,55,QR Pay,4.2,S001,0,ST006,Completed,90
T02244,7/9/2023 1:23,P2102,Oppo 20 Motherboard Replacement,Motherboard,Oppo,Oppo 20,Repair,1,132,132,C554,23,Female,Walk-In,63,Credit Card,3.8,S002,0,ST006,Completed,21
T02245,9/5/2024 0:31,P9620,Xiaomi Cable,Cable,Xiaomi,Xiaomi 19,Accessory,1,87.38,97,C672,38,Male,Walk-In,60,QR Pay,5,S001,9.62,ST003,Completed,48
T02246,13/5/2025 5:55,P8919,Xiaomi 20 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 20,Repair,1,242,242,C947,56,Male,Lazada,51,Cash,3.8,S003,0,ST006,Completed,82
T02247,12/8/2024 6:04,P7857,Oppo Power Bank,Power Bank,Oppo,Oppo 24,Accessory,2,182.61,92,C198,57,Female,Walk-In,30,Cash,3.2,S004,1.39,ST006,Completed,8
T02248,8/4/2024 0:00,P3582,Samsung 15 Speaker Replacement,Speaker,Samsung,Samsung 15,Repair,1,267,267,C238,41,Male,Walk-In,165,Cash,4.1,S001,0,ST006,Completed,73
T02249,12/7/2023 0:03,P6321,Huawei 10 Charging Port Replacement,Charging Port,Huawei,Huawei 10,Repair,1,177,177,C237,20,Male,Shopee,136,Cash,4.2,S001,0,ST008,Completed,0
T02250,3/1/2025 0:55,P9064,Oppo Power Bank,Power Bank,Oppo,Oppo 13,Accessory,1,99.33,103,C997,31,Female,Walk-In,30,QR Pay,3.3,S001,3.67,ST010,Completed,7
T02251,15/9/2025 2:04,P7427,Vivo Case,Case,Vivo,Vivo 25,Accessory,2,89.93,45,C644,39,Female,Shopee,0,Credit Card,4.6,S003,0.07,ST005,Completed,19
T02252,10/2/2025 5:36,P9149,Oppo Case,Case,Oppo,Oppo 24,Accessory,3,284.88,98,C678,31,Female,Lazada,0,Cash,3.9,S002,9.12,ST010,Completed,39
T02253,6/12/2022 2:42,P6574,Apple 18 Speaker Replacement,Speaker,Apple,Apple 18,Repair,1,106,106,C713,37,Female,Lazada,47,Credit Card,4.4,S004,0,ST005,Completed,95
T02254,15/8/2024 9:56,P4046,Oppo 24 Battery Replacement,Battery,Oppo,Oppo 24,Repair,1,213,213,C373,59,Female,Shopee,136,QR Pay,3.7,S004,0,ST002,Completed,73
T02255,22/5/2024 10:15,P8569,Realme Charger,Charger,Realme,Realme 19,Accessory,1,45.76,51,C647,46,Female,Shopee,30,Cash,3.5,S003,5.24,ST005,Completed,11
T02256,9/11/2024 5:25,P6398,Oppo 14 Screen Replacement,Screen,Oppo,Oppo 14,Repair,1,220,220,C488,26,Female,Walk-In,122,Cash,4.3,S003,0,ST002,Completed,10
T02257,26/11/2023 9:56,P9865,Realme Charger,Charger,Realme,Realme 19,Accessory,1,142.17,150,C215,50,Male,Walk-In,30,Credit Card,3.9,S002,7.83,ST005,Completed,26
T02258,1/5/2023 9:10,P4369,Huawei Headphones,Headphones,Huawei,Huawei 13,Accessory,3,174.89,59,C476,45,Female,Shopee,60,Online Banking,3.9,S001,2.11,ST010,Completed,2
T02259,6/9/2025 22:38,P9483,Oppo 15 Charging Port Replacement,Charging Port,Oppo,Oppo 15,Repair,1,269,269,C253,19,Male,Shopee,178,Cash,4,S004,0,ST001,Completed,24
T02260,21/9/2024 9:21,P3282,Realme 18 Speaker Replacement,Speaker,Realme,Realme 18,Repair,1,214,214,C455,53,Male,Walk-In,77,Cash,3.6,S003,0,ST004,Completed,15
T02261,14/7/2023 22:02,P6093,Vivo Case,Case,Vivo,Vivo 14,Accessory,1,15.95,25,C139,56,Female,Lazada,30,Credit Card,5,S001,9.05,ST002,Completed,83
T02262,10/5/2023 2:59,P5752,Samsung Cable,Cable,Samsung,Samsung 16,Accessory,1,110.02,113,C190,49,Male,Lazada,0,QR Pay,3.9,S004,2.98,ST007,Completed,40
T02263,25/7/2025 10:43,P9309,Apple 24 Camera Replacement,Camera,Apple,Apple 24,Repair,1,258,258,C281,48,Female,Walk-In,71,QR Pay,3.9,S003,0,ST009,Refunded,72
T02264,7/9/2025 4:04,P5284,Realme 22 Charging Port Replacement,Charging Port,Realme,Realme 22,Repair,1,204,204,C252,21,Male,Walk-In,141,Credit Card,4,S004,0,ST002,Refunded,21
T02265,2/4/2024 23:29,P4709,Xiaomi 12 Screen Replacement,Screen,Xiaomi,Xiaomi 12,Repair,1,290,290,C679,36,Male,Lazada,123,QR Pay,4.1,S003,0,ST006,Completed,92
T02266,1/12/2022 4:03,P9244,Apple Cable,Cable,Apple,Apple 15,Accessory,2,70.08,38,C690,60,Male,Shopee,30,QR Pay,3.3,S002,5.92,ST002,Completed,12
T02267,28/3/2023 7:39,P1200,Realme 13 Battery Replacement,Battery,Realme,Realme 13,Repair,1,151,151,C373,30,Female,Lazada,121,Cash,4,S004,0,ST007,Refunded,31
T02268,8/10/2024 23:48,P3976,Vivo Power Bank,Power Bank,Vivo,Vivo 10,Accessory,1,130.86,137,C984,33,Female,Shopee,0,Credit Card,4.8,S002,6.14,ST007,Completed,73
T02269,17/11/2023 0:13,P9664,Xiaomi Headphones,Headphones,Xiaomi,Xiaomi 13,Accessory,3,309.97,105,C832,34,Male,Shopee,0,QR Pay,4.6,S003,5.03,ST004,Completed,73
T02270,31/7/2023 23:57,P1693,Vivo Power Bank,Power Bank,Vivo,Vivo 11,Accessory,1,166.51,169,C356,21,Female,Lazada,60,Online Banking,3.6,S003,2.49,ST001,Completed,17
T02271,12/7/2025 6:14,P8040,Oppo 12 Charging Port Replacement,Charging Port,Oppo,Oppo 12,Repair,1,98,98,C786,23,Female,Lazada,152,Credit Card,4.8,S001,0,ST008,Completed,56
T02272,19/3/2024 2:56,P2008,Oppo 10 Motherboard Replacement,Motherboard,Oppo,Oppo 10,Repair,1,351,351,C661,18,Male,Lazada,144,Cash,4.6,S001,0,ST010,Completed,70
T02273,14/2/2025 4:01,P8911,Apple Cable,Cable,Apple,Apple 12,Accessory,2,86.61,45,C288,24,Male,Lazada,60,QR Pay,4.3,S001,3.39,ST009,Completed,12
T02274,14/8/2025 1:30,P7332,Realme Charger,Charger,Realme,Realme 10,Accessory,3,258.09,87,C371,54,Female,Shopee,30,Credit Card,5,S001,2.91,ST006,Completed,71
T02275,23/6/2025 5:36,P4414,Oppo Headphones,Headphones,Oppo,Oppo 17,Accessory,2,360.7,185,C915,43,Female,Shopee,30,Cash,3.6,S003,9.3,ST006,Completed,67
T02276,25/2/2023 23:36,P6453,Xiaomi 24 Motherboard Replacement,Motherboard,Xiaomi,Xiaomi 24,Repair,1,291,291,C590,44,Male,Shopee,31,Online Banking,4.3,S002,0,ST006,Completed,90
T02277,5/9/2025 22:27,P6424,Realme 19 Motherboard Replacement,Motherboard,Realme,Realme 19,Repair,1,337,337,C556,32,Male,Walk-In,158,Online Banking,4.4,S002,0,ST006,Completed,99
T02278,26/12/2022 5:17,P2495,Xiaomi Headphones,Headphones,Xiaomi,Xiaomi 13,Accessory,3,309.72,105,C477,60,Female,Shopee,30,Credit Card,4.2,S001,5.28,ST007,Completed,54
T02279,24/4/2023 8:38,P3938,Oppo 21 Speaker Replacement,Speaker,Oppo,Oppo 21,Repair,1,379,379,C444,37,Male,Shopee,123,Cash,3.1,S002,0,ST010,Completed,74
T02280,1/6/2024 9:22,P9839,Realme Headphones,Headphones,Realme,Realme 11,Accessory,1,147.74,151,C185,20,Female,Walk-In,30,Cash,3.9,S002,3.26,ST010,Completed,26
T02281,5/2/2025 2:42,P9793,Realme 23 Camera Replacement,Camera,Realme,Realme 23,Repair,1,374,374,C501,50,Male,Walk-In,162,Online Banking,4.5,S002,0,ST008,Completed,26
T02282,4/10/2024 6:16,P7502,Oppo Charger,Charger,Oppo,Oppo 25,Accessory,2,172.09,89,C635,47,Male,Shopee,30,QR Pay,4.9,S004,5.91,ST002,Completed,11
T02283,26/5/2023 8:30,P1151,Oppo 18 Motherboard Replacement,Motherboard,Oppo,Oppo 18,Repair,1,266,266,C426,37,Male,Lazada,98,Cash,3.4,S003,0,ST003,Completed,18
T02284,9/2/2025 0:16,P3861,Vivo 18 Motherboard Replacement,Motherboard,Vivo,Vivo 18,Repair,1,103,103,C768,39,Male,Shopee,78,QR Pay,4.3,S004,0,ST009,Completed,16
T02285,22/7/2024 8:25,P9989,Vivo 19 Charging Port Replacement,Charging Port,Vivo,Vivo 19,Repair,1,268,268,C663,23,Female,Lazada,73,Online Banking,5,S004,0,ST004,Completed,51
T02286,1/3/2024 2:30,P5269,Xiaomi 13 Battery Replacement,Battery,Xiaomi,Xiaomi 13,Repair,1,270,270,C273,42,Female,Walk-In,80,Cash,3.5,S002,0,ST002,Completed,36
T02287,30/9/2023 7:08,P7720,Vivo Charger,Charger,Vivo,Vivo 15,Accessory,3,513.8,174,C886,55,Female,Lazada,60,Cash,4.1,S004,8.2,ST009,Completed,60
T02288,3/7/2023 6:10,P7298,Huawei 19 Motherboard Replacement,Motherboard,Huawei,Huawei 19,Repair,1,274,274,C802,19,Female,Lazada,37,Credit Card,4.7,S001,0,ST006,Completed,40
T02289,3/9/2025 22:33,P1088,Oppo Cable,Cable,Oppo,Oppo 10,Accessory,1,69.13,75,C882,50,Male,Lazada,0,Cash,3,S004,5.87,ST007,Completed,89
T02290,7/10/2024 8:23,P9819,Samsung Case,Case,Samsung,Samsung 12,Accessory,3,556.01,186,C456,35,Male,Lazada,0,QR Pay,3.6,S002,1.99,ST005,Completed,87
T02291,3/2/2024 10:27,P6208,Realme Charger,Charger,Realme,Realme 11,Accessory,3,444.23,149,C342,35,Female,Lazada,30,Cash,3.7,S004,2.77,ST003,Completed,88
T02292,14/4/2024 23:30,P6513,Huawei 13 Speaker Replacement,Speaker,Huawei,Huawei 13,Repair,1,157,157,C278,38,Female,Lazada,161,QR Pay,4.8,S004,0,ST009,Completed,21
T02293,31/10/2023 7:00,P2372,Xiaomi 12 Speaker Replacement,Speaker,Xiaomi,Xiaomi 12,Repair,1,206,206,C576,55,Female,Walk-In,78,Credit Card,4.2,S001,0,ST007,Completed,51
T02294,1/11/2022 8:18,P3912,Oppo 25 Battery Replacement,Battery,Oppo,Oppo 25,Repair,1,373,373,C985,54,Male,Shopee,175,Credit Card,4.8,S003,0,ST010,Completed,73
T02295,8/8/2023 9:55,P2069,Apple 25 Charging Port Replacement,Charging Port,Apple,Apple 25,Repair,1,312,312,C494,43,Male,Lazada,137,Online Banking,4.7,S001,0,ST008,Completed,18
T02296,5/8/2025 0:39,P1688,Apple Cable,Cable,Apple,Apple 18,Accessory,2,187.22,94,C564,44,Male,Shopee,60,Credit Card,4.3,S001,0.78,ST009,Refunded,73
T02297,9/6/2023 22:29,P1757,Realme Cable,Cable,Realme,Realme 13,Accessory,2,370.84,190,C312,37,Female,Lazada,60,Online Banking,3.1,S001,9.16,ST001,Completed,1
T02298,10/10/2023 22:41,P5395,Xiaomi 24 Battery Replacement,Battery,Xiaomi,Xiaomi 24,Repair,1,186,186,C416,23,Male,Walk-In,119,Credit Card,4.6,S002,0,ST001,Completed,72
T02299,22/5/2023 9:16,P2847,Oppo 10 Charging Port Replacement,Charging Port,Oppo,Oppo 10,Repair,1,347,347,C969,34,Male,Lazada,91,Online Banking,3.9,S003,0,ST002,Completed,47
T02300,4/4/2024 23:00,P4261,Samsung 20 Camera Replacement,Camera,Samsung,Samsung 20,Repair,1,282,282,C167,58,Male,Walk-In,46,Cash,3.5,S001,0,ST010,Refunded,95
T02301,14/1/2023 4:35,P5722,Vivo 22 Motherboard Replacement,Motherboard,Vivo,Vivo 22,Repair,1,280,280,C558,36,Male,Shopee,45,Credit Card,4.4,S002,0,ST009,Completed,89
T02302,30/12/2024 9:52,P9370,Vivo 20 Charging Port Replacement,Charging Port,Vivo,Vivo 20,Repair,1,215,215,C791,27,Female,Walk-In,124,Credit Card,3.1,S004,0,ST002,Refunded,39
T02303,28/8/2024 7:47,P5587,Vivo 24 Camera Replacement,Camera,Vivo,Vivo 24,Repair,1,101,101,C548,23,Male,Walk-In,177,QR Pay,4.2,S004,0,ST001,Completed,29
T02304,14/9/2023 6:36,P9845,Realme 20 Camera Replacement,Camera,Realme,Realme 20,Repair,1,160,160,C230,57,Male,Shopee,79,Cash,3.5,S004,0,ST009,Completed,27
T02305,2/7/2023 22:36,P4889,Realme Power Bank,Power Bank,Realme,Realme 18,Accessory,1,98.87,107,C303,49,Female,Lazada,0,Online Banking,3.1,S003,8.13,ST002,Completed,95
T02306,3/9/2024 2:41,P9657,Xiaomi 15 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 15,Repair,1,151,151,C471,32,Female,Shopee,90,Online Banking,4.8,S001,0,ST004,Completed,56
T02307,8/5/2023 10:38,P2366,Xiaomi 24 Screen Replacement,Screen,Xiaomi,Xiaomi 24,Repair,1,185,185,C979,26,Male,Walk-In,146,QR Pay,4.5,S004,0,ST008,Completed,98
T02308,2/9/2024 4:25,P3535,Oppo Screen Protector,Screen Protector,Oppo,Oppo 15,Accessory,1,141.57,145,C384,23,Male,Lazada,60,Credit Card,4.4,S003,3.43,ST008,Completed,57
T02309,22/9/2024 9:47,P2917,Huawei 21 Battery Replacement,Battery,Huawei,Huawei 21,Repair,1,85,85,C598,35,Female,Shopee,34,QR Pay,3.7,S002,0,ST001,Completed,89
T02310,25/5/2025 9:38,P9812,Xiaomi 21 Screen Replacement,Screen,Xiaomi,Xiaomi 21,Repair,1,338,338,C128,24,Male,Shopee,126,Credit Card,3.1,S004,0,ST005,Completed,31
T02311,13/12/2022 4:42,P5102,Oppo 23 Battery Replacement,Battery,Oppo,Oppo 23,Repair,1,235,235,C239,39,Female,Walk-In,112,Online Banking,4.6,S003,0,ST008,Completed,96
T02312,21/4/2024 10:38,P8621,Apple Headphones,Headphones,Apple,Apple 19,Accessory,3,300.65,101,C937,24,Male,Walk-In,0,Online Banking,3.3,S003,2.35,ST009,Completed,76
T02313,19/4/2023 9:01,P6901,Realme 20 Screen Replacement,Screen,Realme,Realme 20,Repair,1,108,108,C375,55,Female,Shopee,108,Credit Card,3.2,S002,0,ST001,Completed,23
T02314,30/1/2023 8:59,P8821,Realme Case,Case,Realme,Realme 24,Accessory,2,179.13,90,C916,29,Female,Lazada,30,Cash,3.1,S003,0.87,ST009,Completed,44
T02315,25/3/2024 9:04,P6381,Realme 14 Screen Replacement,Screen,Realme,Realme 14,Repair,1,187,187,C642,26,Female,Shopee,42,Online Banking,3.9,S003,0,ST004,Completed,18
T02316,21/11/2023 10:43,P9653,Realme 18 Speaker Replacement,Speaker,Realme,Realme 18,Repair,1,351,351,C938,21,Male,Lazada,172,Cash,3.9,S002,0,ST002,Completed,73
T02317,14/4/2024 23:39,P5369,Huawei 17 Camera Replacement,Camera,Huawei,Huawei 17,Repair,1,149,149,C366,32,Female,Lazada,104,Online Banking,4.9,S002,0,ST001,Refunded,26
T02318,22/3/2023 1:51,P6403,Apple 22 Motherboard Replacement,Motherboard,Apple,Apple 22,Repair,1,247,247,C816,26,Male,Lazada,122,Online Banking,3.7,S004,0,ST008,Completed,93
T02319,18/9/2023 23:20,P6912,Xiaomi 15 Motherboard Replacement,Motherboard,Xiaomi,Xiaomi 15,Repair,1,367,367,C850,35,Female,Shopee,85,Online Banking,3.7,S002,0,ST002,Completed,45
T02320,19/6/2024 8:27,P7575,Vivo 12 Battery Replacement,Battery,Vivo,Vivo 12,Repair,1,322,322,C713,48,Male,Lazada,35,Online Banking,3.2,S001,0,ST005,Completed,67
T02321,6/1/2023 3:17,P3234,Realme Power Bank,Power Bank,Realme,Realme 15,Accessory,1,193.76,194,C159,29,Female,Lazada,60,Cash,3.1,S002,0.24,ST001,Cancelled,42
T02322,29/1/2024 10:02,P2749,Samsung Charger,Charger,Samsung,Samsung 13,Accessory,1,67.61,74,C544,36,Female,Walk-In,60,QR Pay,3.4,S001,6.39,ST001,Completed,15
T02323,27/7/2023 10:23,P1695,Samsung 11 Battery Replacement,Battery,Samsung,Samsung 11,Repair,1,363,363,C533,37,Female,Walk-In,52,QR Pay,4.7,S003,0,ST008,Completed,2
T02324,10/10/2023 23:43,P8385,Apple 13 Battery Replacement,Battery,Apple,Apple 13,Repair,1,370,370,C370,30,Female,Lazada,78,Credit Card,4.4,S001,0,ST001,Completed,26
T02325,9/6/2025 9:04,P8128,Apple 24 Camera Replacement,Camera,Apple,Apple 24,Repair,1,113,113,C695,52,Female,Lazada,78,Cash,4.8,S002,0,ST002,Completed,51
